customer_id,first_name,last_name,email,phone,gender,city,state,country,registration_date,customer_status
648,,Smith,user648@mail.com,9925842693,M,Dallas,TX,USA,2024-12-03,Inactive
649,Bob,,user649@mail.com,9199874427,F,LA,CA,USA,2025-02-04,Active
650,Bob,,,9729274407,M,LA,CA,USA,2024-03-26,Inactive
651,,Lee,user651@mail.com,9720000490,F,LA,TX,USA,2024-07-01,Inactive
652,John,Lee,user652@mail.com,9118599017,M,Dallas,NY,USA,2025-02-06,Active
653,Alice,,user653@mail.com,9972688596,M,NYC,TX,USA,2025-06-07,Inactive
654,,Smith,user654@mail.com,9943227880,M,LA,,USA,2024-04-25,Active
655,Bob,Smith,user655@mail.com,9469369113,M,Dallas,TX,USA,2025-09-26,Active
656,Bob,Lee,user656@mail.com,9182190256,M,LA,TX,USA,2024-07-04,Inactive
657,Alice,Patel,user657@mail.com,9682442435,M,LA,TX,USA,2024-02-04,Inactive
658,John,Smith,user658@mail.com,9204716582,M,Dallas,,USA,2024-12-06,Active
659,John,Smith,user659@mail.com,9703570957,F,NYC,,USA,2025-03-06,Inactive
660,Bob,,user660@mail.com,9973392576,F,Dallas,NY,USA,2024-06-03,Inactive
661,Bob,Patel,user661@mail.com,9406823158,M,LA,,USA,2025-11-09,Active
662,John,Patel,user662@mail.com,9229867536,F,Dallas,NY,USA,2025-07-24,Active
663,John,,user663@mail.com,9638577564,M,Dallas,,USA,2024-08-29,Inactive
664,John,Patel,user664@mail.com,9697831498,F,NYC,TX,USA,2024-12-12,Inactive
665,,Patel,user665@mail.com,9960621979,M,LA,CA,USA,2025-01-19,Inactive
658,Alice,Smith,user658@mail.com,9652480411,M,Dallas,CA,USA,2025-06-28,Inactive
667,Alice,Smith,user667@mail.com,9193768705,F,Dallas,TX,USA,2024-04-04,Active
668,John,Smith,user668@mail.com,9993547019,F,Dallas,NY,USA,2025-08-25,Active
669,Bob,Lee,user669@mail.com,9265438652,M,Dallas,NY,USA,2024-08-25,Inactive
670,John,,user670@mail.com,9230862170,F,NYC,NY,USA,2024-08-14,Active
671,Bob,Patel,user671@mail.com,9319708866,F,LA,CA,USA,2025-06-21,Inactive
672,John,,user672@mail.com,9364006038,F,Dallas,NY,USA,2024-04-25,Inactive
673,Alice,Patel,user673@mail.com,9374405588,F,NYC,,USA,2025-08-28,Active
674,Bob,Lee,user674@mail.com,9267242254,M,NYC,,USA,2024-11-13,Inactive
675,,Smith,user675@mail.com,9929271716,M,NYC,,USA,2024-04-11,Inactive
676,Alice,Lee,user676@mail.com,9299931727,M,NYC,TX,USA,2024-06-27,Active
677,John,Lee,user677@mail.com,9184149976,M,LA,,USA,2024-10-28,Inactive
678,John,Smith,user678@mail.com,9265758902,M,Dallas,NY,USA,2025-05-11,Active
679,Bob,,user679@mail.com,9189233136,F,Dallas,,USA,2025-06-09,Inactive
680,John,,user680@mail.com,9328711552,F,Dallas,,USA,2025-06-09,Inactive
681,,Lee,user681@mail.com,9961926420,M,Dallas,TX,USA,2024-02-03,Inactive
682,John,Patel,user682@mail.com,9164546319,M,Dallas,CA,USA,2025-08-27,Active
683,Alice,Patel,user683@mail.com,9778673644,M,Dallas,,USA,2025-10-26,Active
684,Bob,Smith,user684@mail.com,,M,Dallas,TX,USA,2025-03-23,Inactive
685,Bob,Smith,user685@mail.com,9591446197,M,Dallas,CA,USA,2025-10-16,Active
686,,Lee,user686@mail.com,9743130194,M,NYC,CA,USA,2024-02-14,Active
687,,Smith,user687@mail.com,9391851854,M,LA,,USA,2024-11-26,Active
688,John,,user688@mail.com,9319387769,M,LA,TX,USA,2025-01-20,Active
689,Alice,,user689@mail.com,,F,Dallas,,USA,2025-09-08,Inactive
690,,,user690@mail.com,9663871680,M,LA,TX,USA,2025-04-02,Inactive
691,John,,user691@mail.com,9284196810,F,NYC,NY,USA,2024-04-16,Active
692,Bob,,user692@mail.com,9684095916,F,LA,TX,USA,2024-02-24,Inactive
693,,,user693@mail.com,9483221766,M,NYC,,USA,2024-12-06,Inactive
694,John,Lee,user694@mail.com,9279636719,F,LA,NY,USA,2025-11-27,Inactive
695,,Lee,user695@mail.com,9596864037,M,Dallas,,USA,2024-09-29,Inactive
696,,Lee,user696@mail.com,9959383979,F,Dallas,TX,USA,2025-11-24,Active
697,,Smith,user697@mail.com,9306954420,M,Dallas,NY,USA,2024-12-07,Inactive
698,Bob,Lee,user698@mail.com,9127260398,M,Dallas,CA,USA,2025-03-23,Inactive
699,,,user699@mail.com,9291257802,M,Dallas,TX,USA,2024-05-20,Inactive
700,John,Lee,user700@mail.com,9831651895,M,NYC,TX,USA,2024-08-15,Inactive
701,Alice,Lee,user701@mail.com,,M,Dallas,TX,USA,2024-10-11,Inactive
702,Bob,Smith,user702@mail.com,9715319747,F,NYC,NY,USA,2025-09-09,Inactive
703,Bob,Patel,user703@mail.com,9949408678,M,Dallas,CA,USA,2025-08-12,Inactive
704,,Lee,user704@mail.com,9602149925,M,Dallas,TX,USA,2025-12-01,Active
705,Alice,Smith,user705@mail.com,9718198077,M,Dallas,CA,USA,2025-03-20,Active
706,Alice,Smith,user706@mail.com,9624955697,M,Dallas,,USA,2024-07-12,Active
707,Bob,,user707@mail.com,9853328966,F,Dallas,NY,USA,2025-08-30,Inactive
708,Bob,Smith,user708@mail.com,9224175300,M,LA,TX,USA,2024-02-17,Active
709,Bob,Lee,user709@mail.com,9766580490,F,Dallas,,USA,2024-05-14,Active
710,John,Patel,user710@mail.com,9429768721,F,NYC,NY,USA,2024-06-07,Active
711,Bob,Smith,user711@mail.com,9764921391,F,NYC,CA,USA,2024-05-15,Active
712,Bob,Patel,user712@mail.com,9269672335,M,NYC,CA,USA,2025-06-05,Active
713,Bob,Patel,user713@mail.com,9888228734,F,NYC,CA,USA,2025-11-22,Inactive
714,Alice,,user714@mail.com,9565261099,F,NYC,CA,USA,2024-05-17,Inactive
715,Alice,,user715@mail.com,9585453953,F,LA,,USA,2025-03-01,Active
716,Bob,Lee,user716@mail.com,9874680353,F,NYC,TX,USA,2024-04-23,Inactive
717,Bob,Smith,user717@mail.com,9743442910,M,NYC,CA,USA,2025-02-12,Active
718,,Patel,user718@mail.com,9459269533,F,Dallas,NY,USA,2024-10-31,Active
719,John,Lee,user719@mail.com,9179094583,M,NYC,NY,USA,2024-03-03,Inactive
720,,Lee,user720@mail.com,9975683719,F,NYC,,USA,2024-10-13,Inactive
721,John,Smith,user721@mail.com,9998932279,M,Dallas,TX,USA,2025-10-10,Inactive
722,Alice,Smith,user722@mail.com,9575237282,M,LA,CA,USA,2024-07-27,Active
723,Alice,Lee,user723@mail.com,,M,Dallas,NY,USA,2025-07-19,Active
724,Bob,Lee,,9276081720,F,NYC,CA,USA,2025-08-29,Inactive
725,John,Patel,user725@mail.com,9861184845,F,NYC,NY,USA,2024-03-06,Active
726,Bob,Lee,user726@mail.com,9742625218,M,Dallas,NY,USA,2024-04-29,Inactive
727,Alice,,user727@mail.com,9416124655,F,LA,,USA,2024-02-11,Inactive
728,Bob,,user728@mail.com,,F,Dallas,CA,USA,2025-03-31,Active
729,Bob,Lee,user729@mail.com,9784991211,F,Dallas,TX,USA,2024-01-08,Active
730,Bob,Smith,user730@mail.com,9845367086,F,NYC,CA,USA,2024-07-09,Active
731,,,user731@mail.com,9124752386,M,NYC,CA,USA,2025-04-28,Active
732,,,user732@mail.com,9507295087,M,Dallas,TX,USA,2025-05-17,Active
733,,Smith,user733@mail.com,9342659986,M,LA,CA,USA,2024-07-03,Active
734,Alice,,user734@mail.com,9709944349,F,Dallas,,USA,2024-05-08,Inactive
735,,Patel,user735@mail.com,9847238350,F,LA,CA,USA,2024-02-12,Inactive
736,,Smith,user736@mail.com,9196911500,F,NYC,CA,USA,2024-02-10,Active
737,Alice,Smith,user737@mail.com,9189518991,F,NYC,CA,USA,2025-03-18,Active
738,Alice,,user738@mail.com,9132485097,M,Dallas,NY,USA,2024-01-18,Active
739,Bob,,user739@mail.com,9713622134,M,NYC,,USA,2024-11-25,Active
740,Alice,Patel,user740@mail.com,9183730047,M,Dallas,NY,USA,2024-12-09,Active
741,Bob,Smith,user741@mail.com,9879080204,F,LA,,USA,2024-10-05,Active
742,,Patel,user742@mail.com,9986021258,F,LA,NY,USA,2024-06-15,Active
743,,Smith,user743@mail.com,9383729319,M,LA,NY,USA,2024-03-17,Active
744,Bob,Patel,user744@mail.com,9337035223,F,LA,TX,USA,2025-10-19,Inactive
745,Bob,Smith,user745@mail.com,9778465756,M,Dallas,,USA,2024-10-28,Inactive
746,Bob,Smith,user746@mail.com,9268580001,F,LA,CA,USA,2024-05-01,Active
747,Alice,Smith,user747@mail.com,9123861916,M,NYC,CA,USA,2024-06-24,Inactive
748,,,user748@mail.com,9606854022,F,Dallas,TX,USA,2025-07-15,Inactive
749,Alice,Smith,user749@mail.com,9664461638,M,NYC,NY,USA,2024-06-27,Active
750,,Patel,user750@mail.com,9468836978,M,LA,,USA,2025-06-13,Inactive
751,Bob,Lee,user751@mail.com,9471923024,M,Dallas,CA,USA,2024-10-19,Inactive
752,,,user752@mail.com,9999079552,F,Dallas,TX,USA,2025-03-02,Active
753,John,Patel,user753@mail.com,9774811677,F,LA,,USA,2025-02-17,Inactive
754,John,Smith,user754@mail.com,9167511382,F,NYC,CA,USA,2024-09-24,Active
755,John,,user755@mail.com,9615628379,F,Dallas,,USA,2025-04-16,Active
756,,Patel,user756@mail.com,9116491309,F,LA,TX,USA,2024-11-30,Inactive
757,Alice,Smith,,9585284134,M,NYC,NY,USA,2025-08-01,Active
758,Bob,Lee,user758@mail.com,9709477012,F,NYC,CA,USA,2024-09-09,Inactive
759,John,,user759@mail.com,9816657075,M,Dallas,TX,USA,2025-02-27,Inactive
760,John,Patel,user760@mail.com,9185532106,F,NYC,CA,USA,2025-01-05,Active
761,,Smith,user761@mail.com,9341316024,M,LA,CA,USA,2025-09-01,Inactive
762,John,,user762@mail.com,9308633378,F,LA,,USA,2024-03-20,Active
760,,,user760@mail.com,9460734804,F,NYC,,USA,2025-10-12,Inactive
764,John,Patel,user764@mail.com,9473857071,M,NYC,NY,USA,2025-06-25,Active
765,Bob,,user765@mail.com,9484819727,F,NYC,TX,USA,2024-04-14,Inactive
766,Alice,,user766@mail.com,9571121694,M,LA,TX,USA,2025-02-07,Inactive
767,Bob,Patel,user767@mail.com,9248631417,F,Dallas,CA,USA,2024-10-02,Active
768,John,Lee,user768@mail.com,9306249569,M,LA,,USA,2025-08-06,Active
769,,Lee,user769@mail.com,9186578340,M,LA,NY,USA,2024-04-14,Inactive
770,Alice,Patel,user770@mail.com,9192261029,M,LA,NY,USA,2024-07-13,Active
771,Bob,Lee,user771@mail.com,9925915845,M,Dallas,,USA,2024-04-05,Inactive
772,,Smith,user772@mail.com,9170430041,M,LA,NY,USA,2024-06-03,Inactive
773,Bob,Patel,user773@mail.com,9279773729,M,NYC,TX,USA,2025-11-17,Active
774,,,user774@mail.com,9391513412,M,Dallas,TX,USA,2024-04-15,Active
775,Bob,Lee,user775@mail.com,9275175513,F,Dallas,NY,USA,2025-11-25,Active
776,Alice,,user776@mail.com,9885783052,M,LA,NY,USA,2025-06-21,Active
777,Bob,Smith,user777@mail.com,9258150429,F,LA,,USA,2024-01-18,Inactive
778,Bob,,user778@mail.com,9120137020,F,NYC,NY,USA,2024-01-26,Inactive
779,Bob,Smith,user779@mail.com,,M,LA,CA,USA,2024-09-11,Active
780,Bob,Smith,user780@mail.com,9577171282,F,LA,CA,USA,2025-05-20,Inactive
781,Alice,Smith,user781@mail.com,9207454381,F,NYC,,USA,2024-07-11,Inactive
782,Alice,Smith,user782@mail.com,9245312707,F,NYC,NY,USA,2025-06-26,Active
783,Alice,Patel,user783@mail.com,9378164245,F,Dallas,,USA,2024-01-22,Inactive
784,,Lee,user784@mail.com,9196444037,F,Dallas,NY,USA,2025-11-13,Active
785,John,Smith,user785@mail.com,9947710313,M,NYC,,USA,2025-02-09,Active
786,,Patel,user786@mail.com,9361618182,F,LA,,USA,2024-06-30,Active
787,,,user787@mail.com,9952917302,M,NYC,NY,USA,2024-09-24,Inactive
783,Bob,Smith,user783@mail.com,9738488146,F,NYC,NY,USA,2025-06-13,Inactive
789,John,Patel,user789@mail.com,9353778013,M,LA,NY,USA,2024-08-17,Inactive
790,Alice,Smith,user790@mail.com,9355021137,F,LA,CA,USA,2024-12-01,Inactive
791,John,Patel,user791@mail.com,9768883067,M,LA,CA,USA,2024-01-13,Active
792,,Patel,user792@mail.com,9600576176,M,NYC,TX,USA,2025-08-26,Inactive
793,John,Lee,user793@mail.com,9562944895,F,LA,TX,USA,2025-07-06,Active
794,John,Lee,user794@mail.com,9697170122,F,NYC,,USA,2025-10-06,Inactive
795,John,Smith,user795@mail.com,9456446853,F,Dallas,CA,USA,2024-10-14,Inactive
796,,Patel,user796@mail.com,9342523840,M,NYC,,USA,2025-05-10,Inactive
797,Alice,,user797@mail.com,9488798522,F,NYC,CA,USA,2025-09-09,Inactive
798,,Smith,user798@mail.com,,M,LA,NY,USA,2025-04-24,Inactive
799,,,user799@mail.com,9814445150,F,NYC,NY,USA,2025-07-25,Active
800,Alice,,user800@mail.com,9324173756,F,Dallas,TX,USA,2024-07-19,Inactive
801,Bob,Smith,user801@mail.com,9131645273,F,NYC,TX,USA,2025-02-06,Inactive
802,John,Smith,user802@mail.com,9996560845,F,Dallas,TX,USA,2024-10-26,Inactive
803,,Lee,user803@mail.com,9405126520,M,NYC,,USA,2024-09-12,Inactive
804,Bob,Lee,user804@mail.com,9668280740,M,NYC,TX,USA,2024-03-28,Active
805,John,Lee,user805@mail.com,9585087539,M,NYC,TX,USA,2025-12-01,Inactive
806,,,user806@mail.com,9181988829,F,NYC,NY,USA,2024-06-18,Inactive
807,Alice,,user807@mail.com,9828135661,F,Dallas,TX,USA,2024-08-11,Inactive
808,Alice,Lee,user808@mail.com,9688695948,F,Dallas,,USA,2024-02-25,Active
809,Alice,Patel,user809@mail.com,9895091048,M,LA,NY,USA,2025-01-11,Inactive
810,Alice,Lee,user810@mail.com,9273152697,F,Dallas,,USA,2025-10-18,Active
811,John,,user811@mail.com,9652856521,F,NYC,TX,USA,2024-08-27,Inactive
812,,Patel,user812@mail.com,9218070925,M,Dallas,CA,USA,2024-03-08,Inactive
813,Alice,Smith,user813@mail.com,9843125730,F,LA,TX,USA,2024-08-26,Inactive
814,Alice,Lee,user814@mail.com,9726840095,M,LA,TX,USA,2025-03-29,Inactive
815,Bob,Lee,user815@mail.com,9445538749,M,NYC,NY,USA,2024-07-03,Active
816,John,Patel,user816@mail.com,9665374110,F,LA,,USA,2025-08-23,Inactive
817,,,user817@mail.com,9803413812,M,Dallas,TX,USA,2024-07-13,Inactive
818,John,,user818@mail.com,9976400010,F,NYC,NY,USA,2025-06-18,Inactive
819,Alice,Smith,user819@mail.com,9463467671,M,NYC,,USA,2025-11-26,Active
820,,Patel,user820@mail.com,,F,LA,NY,USA,2024-02-17,Active
821,Bob,,user821@mail.com,9503916315,F,Dallas,TX,USA,2025-08-12,Active
822,,,user822@mail.com,9952629916,F,NYC,NY,USA,2024-02-11,Active
823,John,Lee,user823@mail.com,9701047861,M,Dallas,NY,USA,2025-08-22,Active
824,,Lee,user824@mail.com,9981402180,M,LA,NY,USA,2024-06-07,Active
825,Alice,Lee,user825@mail.com,,F,LA,NY,USA,2025-01-22,Active
826,John,Patel,user826@mail.com,9717364441,M,NYC,TX,USA,2025-01-06,Active
807,Bob,,user807@mail.com,9823560088,F,LA,TX,USA,2025-04-01,Inactive
810,,Lee,user810@mail.com,9139809936,F,Dallas,,USA,2025-06-07,Active
829,Alice,Lee,user829@mail.com,9440074973,M,Dallas,CA,USA,2024-09-14,Active
830,,Smith,user830@mail.com,9499985524,F,LA,,USA,2025-06-21,Inactive
831,John,,user831@mail.com,9589274006,F,NYC,,USA,2024-10-10,Inactive
832,Alice,Smith,user832@mail.com,,F,NYC,,USA,2024-11-13,Inactive
833,John,Smith,user833@mail.com,9221722180,M,Dallas,NY,USA,2025-04-15,Active
834,Bob,,user834@mail.com,9731694086,F,NYC,CA,USA,2025-01-04,Active
835,John,Lee,user835@mail.com,9286365391,M,LA,,USA,2025-02-08,Inactive
823,John,,user823@mail.com,9252087279,M,Dallas,,USA,2024-02-12,Inactive
837,John,,user837@mail.com,9520831034,F,LA,CA,USA,2025-04-23,Active
838,Alice,Patel,user838@mail.com,9153058458,M,Dallas,,USA,2025-10-02,Inactive
839,,Patel,user839@mail.com,9439533651,M,NYC,TX,USA,2024-07-29,Active
840,Bob,,user840@mail.com,9989454114,M,NYC,TX,USA,2025-01-21,Active
841,Bob,Smith,user841@mail.com,9333476564,F,Dallas,CA,USA,2025-01-25,Active
842,John,Patel,user842@mail.com,9978922522,M,NYC,NY,USA,2024-04-26,Active
843,Alice,Smith,user843@mail.com,9267949858,F,Dallas,CA,USA,2024-07-10,Active
844,John,Patel,user844@mail.com,9162756508,M,LA,TX,USA,2025-02-02,Active
845,John,,user845@mail.com,9362283751,M,Dallas,,USA,2024-03-10,Active
836,John,Smith,user836@mail.com,,F,NYC,NY,USA,2025-05-19,Active
847,John,Smith,user847@mail.com,,M,NYC,TX,USA,2025-09-02,Active
848,John,Lee,user848@mail.com,9699270883,F,LA,,USA,2024-11-01,Active
831,,Patel,user831@mail.com,9434696754,F,LA,CA,USA,2024-12-14,Active
850,John,Smith,user850@mail.com,9995512881,F,Dallas,NY,USA,2024-01-14,Inactive
851,John,Patel,,9640534550,F,LA,CA,USA,2024-04-01,Inactive
852,John,Smith,user852@mail.com,9966343908,F,NYC,TX,USA,2024-07-07,Inactive
853,Alice,Smith,user853@mail.com,9205831126,M,Dallas,TX,USA,2025-07-06,Active
854,Bob,Patel,user854@mail.com,9168719118,F,Dallas,NY,USA,2025-09-12,Active
855,Bob,Smith,user855@mail.com,9104234048,M,LA,TX,USA,2025-07-20,Active
856,Bob,Smith,user856@mail.com,9760954613,F,NYC,,USA,2024-01-18,Active
857,John,,user857@mail.com,9240744411,F,LA,NY,USA,2024-10-12,Active
858,Bob,Lee,user858@mail.com,9561315776,F,LA,NY,USA,2025-03-20,Inactive
859,,Patel,user859@mail.com,9330529647,F,NYC,NY,USA,2024-06-24,Inactive
860,Alice,,user860@mail.com,9304150500,F,NYC,CA,USA,2024-01-05,Inactive
861,John,Lee,user861@mail.com,9812604676,F,Dallas,,USA,2024-05-31,Inactive
862,,,user862@mail.com,9596739000,F,NYC,,USA,2025-06-01,Active
863,,Lee,user863@mail.com,9499204584,M,NYC,NY,USA,2024-03-06,Inactive
864,Bob,Lee,user864@mail.com,9374676468,M,NYC,TX,USA,2025-06-15,Active
865,,,user865@mail.com,9854916577,M,Dallas,,USA,2024-06-23,Inactive
866,Bob,Lee,user866@mail.com,9247326012,F,LA,CA,USA,2024-07-25,Active
867,Alice,,user867@mail.com,9630491720,F,LA,CA,USA,2024-05-30,Active
868,Alice,Patel,user868@mail.com,9723118416,F,NYC,,USA,2024-07-04,Inactive
869,Bob,Patel,user869@mail.com,9927030757,M,LA,,USA,2024-05-21,Inactive
870,,Smith,user870@mail.com,9293919712,F,LA,TX,USA,2024-01-24,Active
871,,Smith,user871@mail.com,9118467038,F,Dallas,TX,USA,2025-06-06,Inactive
872,Alice,Lee,user872@mail.com,9208614394,M,LA,,USA,2024-01-06,Active
873,John,,,9786019562,M,LA,NY,USA,2025-08-27,Inactive
874,John,,user874@mail.com,9958270151,M,Dallas,,USA,2024-06-14,Inactive
875,John,Patel,user875@mail.com,9994983467,M,NYC,,USA,2025-01-05,Inactive
876,John,Lee,user876@mail.com,9120499493,F,NYC,TX,USA,2025-11-04,Inactive
877,John,,user877@mail.com,9415243980,F,LA,NY,USA,2024-08-21,Inactive
878,Bob,Lee,user878@mail.com,9965238059,M,Dallas,CA,USA,2024-04-14,Active
870,John,Lee,user870@mail.com,9596009458,M,NYC,CA,USA,2025-01-19,Inactive
871,John,Smith,user871@mail.com,9777960398,M,LA,,USA,2024-12-29,Inactive
881,Alice,Smith,user881@mail.com,9437994828,M,NYC,,USA,2025-03-07,Active
882,John,,user882@mail.com,9798418857,F,NYC,NY,USA,2024-08-19,Inactive
883,Bob,Patel,user883@mail.com,9995959648,F,LA,,USA,2025-11-04,Active
884,Bob,Smith,user884@mail.com,9397847531,M,Dallas,,USA,2025-10-29,Active
885,Alice,Smith,user885@mail.com,9521753105,F,LA,TX,USA,2024-02-16,Inactive
886,,Smith,user886@mail.com,9890925952,F,NYC,CA,USA,2025-05-05,Inactive
887,John,Lee,user887@mail.com,9335426009,M,NYC,CA,USA,2024-05-04,Active
888,,Smith,user888@mail.com,9179803739,M,NYC,TX,USA,2025-11-18,Active
889,Bob,,user889@mail.com,9852009674,M,NYC,,USA,2025-01-30,Inactive
890,Alice,Patel,user890@mail.com,9105605963,F,NYC,CA,USA,2024-09-12,Active
891,John,Smith,user891@mail.com,9139092507,F,LA,TX,USA,2025-09-08,Active
892,John,Patel,user892@mail.com,9638156255,F,NYC,NY,USA,2025-04-08,Inactive
893,Alice,Patel,user893@mail.com,9946177511,F,LA,,USA,2025-03-12,Inactive
894,Alice,Patel,user894@mail.com,9830154664,M,Dallas,NY,USA,2024-04-26,Active
890,Alice,,user890@mail.com,9967727801,M,NYC,CA,USA,2024-02-19,Inactive
896,Bob,,user896@mail.com,9292258531,M,Dallas,CA,USA,2025-03-26,Active
897,,Lee,user897@mail.com,9162087236,M,Dallas,,USA,2024-05-01,Inactive
898,John,,user898@mail.com,9441311074,M,NYC,TX,USA,2024-02-08,Active
899,Bob,Lee,user899@mail.com,9197965883,F,NYC,TX,USA,2024-06-07,Active
900,Bob,Patel,user900@mail.com,9588737941,M,NYC,NY,USA,2024-02-29,Inactive
901,,Smith,user901@mail.com,9261349971,M,NYC,,USA,2025-05-13,Active
902,Alice,,user902@mail.com,9356351580,F,LA,,USA,2024-04-08,Inactive
903,Bob,Patel,user903@mail.com,,F,LA,TX,USA,2025-07-14,Active
904,Bob,,user904@mail.com,9196128959,M,LA,NY,USA,2024-07-26,Active
905,Bob,Lee,user905@mail.com,9683180189,M,LA,TX,USA,2024-11-03,Active
906,Bob,Patel,user906@mail.com,9529479286,F,Dallas,TX,USA,2024-08-18,Inactive
907,,,user907@mail.com,9524539985,M,NYC,TX,USA,2025-11-26,Inactive
908,Alice,Smith,user908@mail.com,9818989139,M,LA,NY,USA,2024-09-01,Inactive
909,Bob,,user909@mail.com,9217004587,F,NYC,TX,USA,2024-01-03,Inactive
910,Bob,Patel,user910@mail.com,9465956501,M,Dallas,,USA,2025-07-27,Active
911,,,user911@mail.com,9974158490,M,NYC,NY,USA,2024-08-01,Active
912,Alice,Lee,user912@mail.com,9398165659,F,NYC,NY,USA,2024-01-22,Active
913,Alice,Smith,user913@mail.com,9664959731,F,LA,,USA,2024-06-03,Active
914,Alice,Patel,user914@mail.com,9482719023,F,LA,CA,USA,2024-03-05,Active
915,Alice,Smith,user915@mail.com,9389796283,F,LA,,USA,2024-03-19,Inactive
916,Alice,Patel,user916@mail.com,9318730454,M,NYC,TX,USA,2025-02-16,Active
917,Alice,Patel,user917@mail.com,9137144755,M,Dallas,TX,USA,2025-02-04,Active
918,John,Patel,user918@mail.com,9894104160,M,Dallas,NY,USA,2024-06-28,Active
919,Alice,Patel,user919@mail.com,9399219355,F,NYC,,USA,2024-01-30,Inactive
920,John,Patel,user920@mail.com,9304082861,M,LA,NY,USA,2025-11-07,Inactive
921,,Lee,user921@mail.com,9916031202,M,Dallas,CA,USA,2024-06-07,Active
903,Alice,Smith,user903@mail.com,9595274669,F,LA,,USA,2024-09-26,Active
923,,Lee,,9668858967,F,LA,NY,USA,2024-08-24,Inactive
924,John,Lee,user924@mail.com,9143452887,M,LA,,USA,2024-02-26,Inactive
925,,Patel,user925@mail.com,,M,Dallas,CA,USA,2024-03-30,Inactive
926,John,Patel,user926@mail.com,9877336463,F,LA,,USA,2024-02-23,Active
911,,,user911@mail.com,9784288534,F,LA,NY,USA,2025-08-13,Inactive
928,John,Lee,user928@mail.com,9977442628,F,NYC,CA,USA,2025-11-14,Inactive
929,Alice,,user929@mail.com,9141572807,M,NYC,TX,USA,2024-03-25,Active
930,John,Lee,user930@mail.com,9697091239,F,NYC,TX,USA,2024-11-03,Inactive
931,Alice,Patel,user931@mail.com,,M,LA,CA,USA,2025-11-29,Inactive
932,Alice,Smith,user932@mail.com,9392200296,M,LA,,USA,2024-01-10,Inactive
933,John,Lee,user933@mail.com,9988400317,F,NYC,TX,USA,2024-02-20,Inactive
934,Bob,Smith,user934@mail.com,9521563922,F,LA,CA,USA,2024-09-28,Inactive
935,,,user935@mail.com,9330940693,F,Dallas,NY,USA,2025-10-24,Active
936,John,Patel,user936@mail.com,9822919508,F,NYC,,USA,2024-09-21,Active
937,,Patel,user937@mail.com,9821234334,M,NYC,TX,USA,2025-03-17,Inactive
938,,,user938@mail.com,9774370983,F,LA,CA,USA,2025-04-28,Active
939,Alice,Smith,user939@mail.com,9834513312,M,NYC,,USA,2025-09-17,Active
940,,Smith,user940@mail.com,9698395734,M,LA,CA,USA,2024-06-09,Inactive
941,John,Smith,user941@mail.com,9290026268,F,LA,CA,USA,2025-05-09,Inactive
942,,,user942@mail.com,9870208041,F,LA,NY,USA,2024-10-22,Inactive
943,,,,9293497670,F,LA,CA,USA,2024-11-20,Active
935,John,Patel,user935@mail.com,9883100010,M,LA,,USA,2024-07-01,Active
945,John,Patel,user945@mail.com,9483511227,F,NYC,NY,USA,2025-01-31,Active
946,Alice,,user946@mail.com,9684813228,M,NYC,TX,USA,2024-05-02,Active
947,Bob,Patel,user947@mail.com,9156974504,M,LA,,USA,2024-04-21,Inactive
948,Alice,Patel,user948@mail.com,9371478382,F,Dallas,CA,USA,2024-05-22,Inactive
949,,Patel,user949@mail.com,9988604572,M,LA,CA,USA,2024-03-10,Active
950,John,Patel,user950@mail.com,9538301562,F,LA,,USA,2025-03-26,Inactive
951,John,Lee,user951@mail.com,,F,LA,CA,USA,2025-05-29,Active
952,John,,user952@mail.com,9216115351,F,NYC,TX,USA,2024-06-23,Active
953,John,,user953@mail.com,9472602897,M,NYC,NY,USA,2025-07-29,Inactive
954,Alice,,user954@mail.com,9899469643,F,Dallas,NY,USA,2024-03-31,Inactive
955,John,,user955@mail.com,9770925644,F,LA,,USA,2025-09-17,Inactive
956,Alice,,user956@mail.com,9963661004,M,NYC,NY,USA,2024-02-02,Active
957,Alice,Lee,user957@mail.com,9736943140,F,Dallas,TX,USA,2024-04-23,Active
958,John,Smith,user958@mail.com,9658958286,F,NYC,NY,USA,2025-06-05,Inactive
959,,,user959@mail.com,9422184061,F,Dallas,NY,USA,2025-11-26,Active
960,,Smith,user960@mail.com,9990327079,F,LA,TX,USA,2025-11-24,Inactive
961,,Smith,user961@mail.com,9941291040,F,LA,,USA,2025-09-08,Inactive
962,,,user962@mail.com,9163492963,F,NYC,,USA,2025-10-24,Active
963,John,Lee,user963@mail.com,9811495088,M,Dallas,CA,USA,2025-07-07,Inactive
964,,Patel,user964@mail.com,,F,NYC,NY,USA,2025-06-22,Active
965,,Smith,user965@mail.com,9177954630,F,NYC,NY,USA,2024-05-08,Inactive
966,,Patel,user966@mail.com,9476140712,M,LA,NY,USA,2025-05-22,Active
967,,Smith,user967@mail.com,9620295764,M,NYC,,USA,2025-06-26,Inactive
968,John,Patel,user968@mail.com,9854929512,F,Dallas,NY,USA,2024-02-28,Active
969,Bob,,user969@mail.com,9219179640,F,NYC,TX,USA,2025-01-12,Inactive
970,John,,user970@mail.com,9633064106,F,Dallas,TX,USA,2025-11-03,Inactive
971,,Patel,user971@mail.com,9570956793,M,NYC,TX,USA,2024-12-25,Active
952,Alice,Patel,,9863542915,M,Dallas,CA,USA,2025-03-30,Active
